Frequency,AGE,MonthlyIncome
Half Yearly,34.0,21666.67
Half Yearly,25.0,25000.0
Half Yearly,31.0,22625.0
Half Yearly,51.0,54000.0
Half Yearly,28.0,14633.33
Half Yearly,24.0,6666.67
Half Yearly,46.0,18333.33
Half Yearly,57.0,22750.0
Half Yearly,44.0,53750.0
Half Yearly,48.0,20000.0
Half Yearly,38.0,21166.67
Half Yearly,45.0,31250.0
Half Yearly,27.0,35833.33
Half Yearly,21.0,17950.0
Half Yearly,26.0,13000.0
Half Yearly,48.0,34166.67
Half Yearly,21.0,18166.67
Half Yearly,40.0,24250.0
Half Yearly,39.0,26916.67
Half Yearly,40.0,19333.33
Half Yearly,31.0,55750.0
Half Yearly,58.0,75333.33
Half Yearly,46.0,50000.0
Half Yearly,45.0,61500.0
Half Yearly,48.0,22166.67
Half Yearly,32.0,42500.0
Half Yearly,35.0,19333.33
Half Yearly,42.0,18333.33
Half Yearly,33.0,42333.33
Half Yearly,26.0,25000.0
Half Yearly,28.0,42000.0
Half Yearly,31.0,24666.67
Half Yearly,50.0,25333.33
Half Yearly,52.0,40000.0
Half Yearly,39.0,27666.67
Half Yearly,46.0,64516.67
Half Yearly,39.0,35183.33
Half Yearly,47.0,31833.33
Half Yearly,22.0,16666.67
Half Yearly,39.0,15000.0
Half Yearly,34.0,16666.67
Half Yearly,33.0,45833.33
Half Yearly,33.0,51916.67
Half Yearly,38.0,70833.33
Half Yearly,28.0,36666.67
Half Yearly,40.0,30208.33
Half Yearly,36.0,51666.67
Half Yearly,30.0,28333.33
Half Yearly,32.0,107500.0
Half Yearly,21.0,45833.33
Half Yearly,25.0,40083.33
Half Yearly,43.0,4166.67
Half Yearly,28.0,40000.0
Half Yearly,41.0,8333.33
Half Yearly,41.0,37500.0
Half Yearly,28.0,25000.0
Half Yearly,34.0,37500.0
Half Yearly,36.0,66666.67
Half Yearly,42.0,12916.67
Half Yearly,34.0,16666.67
Half Yearly,36.0,40000.0
Half Yearly,28.0,20833.33
Half Yearly,48.0,6250.0
Half Yearly,57.0,39833.33
Half Yearly,44.0,35000.0
Half Yearly,22.0,4166.67
Half Yearly,19.0,2916.67
Half Yearly,42.0,16333.33
Half Yearly,34.0,18750.0
Half Yearly,27.0,30000.0
Half Yearly,24.0,39583.33
Half Yearly,26.0,59283.33
Half Yearly,49.0,46666.67
Half Yearly,23.0,20000.0
Half Yearly,43.0,50000.0
Half Yearly,45.0,44166.67
Half Yearly,45.0,27500.0
Half Yearly,31.0,41666.67
Half Yearly,50.0,56250.0
Half Yearly,48.0,12500.0
Half Yearly,44.0,33333.33
Half Yearly,40.0,37500.0
Half Yearly,50.0,44658.33
Half Yearly,35.0,46666.67
Monthly,33.0,45000.0
Monthly,50.0,86583.33
Half Yearly,31.0,74083.33
Half Yearly,27.0,55425.0
Monthly,32.0,70666.67
Half Yearly,55.0,122388.75
Half Yearly,59.0,38350.0
Monthly,53.0,37187.5
Half Yearly,46.0,41454.17
Monthly,24.0,80241.67
Monthly,25.0,41300.0
Monthly,47.0,45000.0
Monthly,33.0,65425.0
Monthly,23.0,31483.33
Monthly,35.0,69768.33
Monthly,26.0,57120.83
Monthly,38.0,34270.83
Half Yearly,42.0,82091.67
Half Yearly,28.0,68540.83
Half Yearly,37.0,67925.0
Half Yearly,31.0,68842.92
Half Yearly,42.0,37000.0
Half Yearly,33.0,106779.83
Half Yearly,45.0,70820.83
Half Yearly,29.0,52345.83
Half Yearly,30.0,55425.0
Half Yearly,58.0,34520.83
Half Yearly,47.0,47733.33
Monthly,34.0,34520.83
Half Yearly,43.0,38066.67
Half Yearly,41.0,97091.67
Monthly,32.0,55425.0
Half Yearly,49.0,69166.67
Monthly,59.0,55425.0
Monthly,44.0,27933.33
Monthly,33.0,63954.33
Monthly,40.0,32541.67
Monthly,35.0,28333.33
Monthly,24.0,39187.5
Monthly,49.0,38266.67
Monthly,31.0,60083.33
Monthly,28.0,33375.0
Monthly,37.0,35166.67
Monthly,46.0,43979.17
Monthly,41.0,33300.0
Monthly,29.0,32541.67
Monthly,37.0,32816.67
Monthly,50.0,38708.33
Monthly,38.0,32116.67
Monthly,43.0,32816.67
Monthly,22.0,49750.0
Half Yearly,22.0,36708.33
Monthly,34.0,34758.33
Monthly,38.0,39350.0
Half Yearly,40.0,26808.33
Monthly,31.0,37816.67
Monthly,55.0,32116.67
Half Yearly,27.0,24916.67
Monthly,43.0,29483.33
Half Yearly,31.0,32895.83
Half Yearly,43.0,33250.0
Half Yearly,35.0,33250.0
Quatrly,48.0,24375.0
Half Yearly,47.0,24375.0
Half Yearly,44.0,39958.33
Half Yearly,30.0,37333.33
Half Yearly,26.0,40000.0
Half Yearly,25.0,30825.0
Half Yearly,39.0,30708.33
Half Yearly,42.0,33708.33
Half Yearly,41.0,69337.5
Half Yearly,44.0,49687.5
Half Yearly,54.0,40229.17
Half Yearly,41.0,40166.67
Half Yearly,52.0,30666.67
Half Yearly,60.0,54033.33
Half Yearly,42.0,54166.67
Half Yearly,36.0,36516.67
Half Yearly,58.0,50416.67
Half Yearly,42.0,38975.0
Half Yearly,45.0,55000.0
Half Yearly,41.0,76666.67
Half Yearly,23.0,44187.5
Half Yearly,45.0,75000.0
Half Yearly,18.0,141666.67
Half Yearly,23.0,78133.33
Half Yearly,42.0,56816.67
Half Yearly,40.0,66666.67
Half Yearly,29.0,730000.0
Half Yearly,33.0,100800.0
Half Yearly,50.0,125000.0
Half Yearly,33.0,100000.0
Half Yearly,55.0,125000.0
Half Yearly,53.0,213333.33
Half Yearly,49.0,81166.67
Half Yearly,52.0,81666.67
Half Yearly,36.0,104700.0
Half Yearly,36.0,73333.33
Half Yearly,19.0,137500.0
Half Yearly,24.0,83333.33
Half Yearly,36.0,125000.0
Half Yearly,23.0,34166.67
Half Yearly,42.0,119333.33
Half Yearly,46.0,40916.67
Quatrly,55.0,91666.67
Half Yearly,25.0,66666.67
Half Yearly,38.0,98333.33
Half Yearly,25.0,66666.67
Half Yearly,32.0,94050.0
Half Yearly,26.0,49000.0
Half Yearly,32.0,81666.67
Half Yearly,47.0,88333.33
Half Yearly,23.0,40833.33
Half Yearly,33.0,78333.33
Half Yearly,52.0,83333.33
Half Yearly,33.0,32666.67
Half Yearly,23.0,40833.33
Half Yearly,42.0,24500.0
Half Yearly,32.0,10420.83
Half Yearly,22.0,28583.33
Half Yearly,44.0,104000.0
Half Yearly,25.0,93333.33
Half Yearly,25.0,66666.67
Half Yearly,26.0,75000.0
Half Yearly,30.0,40208.33
Half Yearly,27.0,56666.67
Half Yearly,28.0,183750.0
Half Yearly,33.0,81666.67
Half Yearly,30.0,72333.33
Half Yearly,34.0,49000.0
Half Yearly,48.0,81666.67
Half Yearly,42.0,65333.33
Half Yearly,20.0,55600.0
Half Yearly,59.0,48666.67
Half Yearly,28.0,122500.0
Half Yearly,19.0,64166.67
Half Yearly,33.0,118416.67
Half Yearly,34.0,104250.0
Half Yearly,35.0,45000.0
Half Yearly,39.0,72000.0
Half Yearly,25.0,63166.67
Half Yearly,23.0,56250.0
Half Yearly,26.0,52500.0
Half Yearly,37.0,16800.0
Half Yearly,23.0,34708.33
Half Yearly,51.0,81666.67
Half Yearly,47.0,45000.0
Half Yearly,44.0,93916.67
Half Yearly,41.0,58500.0
Half Yearly,39.0,150833.33
Half Yearly,24.0,31000.0
Half Yearly,25.0,74000.0
Half Yearly,56.0,40125.0
Half Yearly,61.0,37333.33
Half Yearly,36.0,36000.0
Half Yearly,44.0,78583.33
Half Yearly,31.0,40833.33
Half Yearly,44.0,130208.33
Half Yearly,31.0,100833.33
Half Yearly,63.0,35000.0
Half Yearly,33.0,46666.67
Half Yearly,33.0,65333.33
Half Yearly,32.0,32666.67
Half Yearly,46.0,69416.67
Half Yearly,21.0,46666.67
Half Yearly,30.0,46666.67
Half Yearly,48.0,125000.0
Half Yearly,32.0,107333.33
Half Yearly,22.0,60666.67
Half Yearly,22.0,61250.0
Half Yearly,32.0,61250.0
Half Yearly,26.0,69500.0
Half Yearly,48.0,81666.67
Half Yearly,25.0,47916.67
Half Yearly,44.0,65333.33
Half Yearly,44.0,40833.33
Half Yearly,45.0,139000.0
Quatrly,41.0,158333.33
Half Yearly,43.0,65333.33
Half Yearly,46.0,84000.0
Half Yearly,30.0,70000.0
Half Yearly,37.0,65333.33
Half Yearly,28.0,46666.67
Half Yearly,62.0,166250.0
Half Yearly,29.0,84000.0
Half Yearly,23.0,36750.0
Half Yearly,50.0,81250.0
Half Yearly,39.0,40833.33
Half Yearly,41.0,69500.0
Half Yearly,32.0,116666.67
Half Yearly,72.0,58333.33
Half Yearly,55.0,51333.33
Half Yearly,40.0,58500.0
Half Yearly,28.0,47500.0
Half Yearly,29.0,47916.67
Half Yearly,37.0,53083.33
Half Yearly,43.0,104250.0
Half Yearly,33.0,104250.0
Half Yearly,47.0,88666.67
Half Yearly,32.0,63000.0
Half Yearly,36.0,110000.0
Half Yearly,45.0,36958.33
Half Yearly,33.0,70000.0
Half Yearly,43.0,37333.33
Half Yearly,25.0,70000.0
Half Yearly,25.0,68333.33
Half Yearly,52.0,46666.67
Half Yearly,45.0,68333.33
Half Yearly,38.0,49583.33
Half Yearly,40.0,51333.33
Half Yearly,23.0,86333.33
Half Yearly,23.0,82500.0
Half Yearly,35.0,104250.0
Half Yearly,28.0,99333.33
Half Yearly,26.0,105666.67
Half Yearly,37.0,93333.33
Half Yearly,44.0,56000.0
Half Yearly,34.0,46666.67
Half Yearly,29.0,93333.33
Half Yearly,40.0,65500.0
Half Yearly,26.0,79250.0
Half Yearly,40.0,88541.67
Half Yearly,34.0,30000.0
Half Yearly,25.0,80833.33
Half Yearly,31.0,62500.0
Half Yearly,26.0,111166.67
Half Yearly,38.0,52083.33
Half Yearly,32.0,46875.0
Half Yearly,40.0,70000.0
Half Yearly,31.0,46666.67
Half Yearly,26.0,79333.33
Half Yearly,69.0,91333.33
Half Yearly,31.0,93750.0
Half Yearly,49.0,116666.67
Half Yearly,32.0,93333.33
Half Yearly,33.0,111166.67
Half Yearly,22.0,42000.0
Half Yearly,22.0,93333.33
Half Yearly,36.0,99166.67
Half Yearly,35.0,93333.33
Half Yearly,28.0,46666.67
Half Yearly,32.0,33750.0
Quatrly,28.0,60666.67
Half Yearly,45.0,99166.67
Half Yearly,21.0,32666.67
Half Yearly,42.0,80933.33
Half Yearly,38.0,78125.0
Half Yearly,29.0,70000.0
Half Yearly,62.0,105000.0
Half Yearly,56.0,89833.33
Half Yearly,37.0,46666.67
Half Yearly,43.0,86708.33
Half Yearly,33.0,135000.0
Half Yearly,43.0,51333.33
Half Yearly,36.0,76666.67
Half Yearly,37.0,70000.0
Half Yearly,43.0,47500.0
Half Yearly,52.0,32666.67
Half Yearly,28.0,93333.33
Half Yearly,48.0,65333.33
Half Yearly,35.0,137500.0
Half Yearly,31.0,61875.0
Half Yearly,31.0,130000.0
Half Yearly,29.0,40833.33
Half Yearly,40.0,8866.67
Half Yearly,45.0,82500.0
Half Yearly,31.0,26041.67
Half Yearly,37.0,70000.0
Half Yearly,35.0,51333.33
Half Yearly,22.0,32666.67
Half Yearly,39.0,123666.67
Half Yearly,30.0,37333.33
Half Yearly,29.0,63333.33
Half Yearly,37.0,78125.0
Half Yearly,27.0,95000.0
Half Yearly,24.0,74666.67
Half Yearly,37.0,70000.0
Half Yearly,39.0,104166.67
Half Yearly,39.0,26666.67
Half Yearly,32.0,36750.0
Half Yearly,33.0,125100.0
Half Yearly,37.0,49000.0
Half Yearly,20.0,29000.0
Half Yearly,37.0,18666.67
Half Yearly,34.0,24500.0
Half Yearly,45.0,69666.67
Half Yearly,47.0,74250.0
Half Yearly,34.0,42000.0
Monthly,45.0,82604.17
Monthly,48.0,79114.58
Monthly,47.0,86770.83
Monthly,51.0,79125.0
Monthly,34.0,73354.17
Monthly,42.0,40395.83
Half Yearly,57.0,37864.58
Quatrly,44.0,77760.42
Monthly,35.0,62447.92
Monthly,41.0,64062.5
Monthly,49.0,64062.5
Monthly,55.0,73177.08
Monthly,43.0,68187.5
Monthly,46.0,67552.08
Monthly,54.0,48750.0
Monthly,25.0,69166.67
Monthly,48.0,42875.0
Monthly,41.0,67552.08
Monthly,40.0,81375.0
Monthly,22.0,72270.83
Monthly,50.0,64687.5
Monthly,61.0,61718.75
Monthly,48.0,39156.25
BI-Monthly,57.0,88958.33
Monthly,62.0,64687.5
Monthly,44.0,37916.67
Monthly,52.0,61718.75
Monthly,27.0,101500.0
Monthly,53.0,74218.75
Half Yearly,48.0,52958.33
Half Yearly,41.0,67656.25
Monthly,34.0,54583.33
Half Yearly,30.0,47833.33
Half Yearly,36.0,71250.0
Monthly,53.0,69427.08
Half Yearly,37.0,64687.5
Half Yearly,45.0,72625.0
Half Yearly,52.0,53312.5
Half Yearly,31.0,55781.25
Half Yearly,40.0,45354.17
Half Yearly,27.0,40395.83
Half Yearly,64.0,39458.33
Half Yearly,59.0,46593.75
Half Yearly,26.0,46683.33
Half Yearly,41.0,65087.5
Half Yearly,56.0,84000.0
Half Yearly,48.0,56510.42
Half Yearly,44.0,74327.08
Half Yearly,27.0,58837.5
Monthly,62.0,50850.0
Half Yearly,29.0,50781.25
Monthly,26.0,51041.67
Monthly,53.0,50850.0
Monthly,46.0,103614.58
Monthly,46.0,75625.0
Monthly,45.0,45354.17
Monthly,32.0,45354.17
Monthly,28.0,61483.33
Monthly,64.0,50850.0
Monthly,30.0,60729.17
Monthly,36.0,54504.17
Monthly,23.0,45291.67
Monthly,62.0,55270.83
Monthly,50.0,63385.42
Monthly,46.0,61408.33
Monthly,27.0,50850.0
Monthly,27.0,55479.17
Monthly,58.0,55479.17
Monthly,55.0,50250.0
Half Yearly,27.0,50850.0
Half Yearly,57.0,29708.33
Monthly,48.0,33635.42
Monthly,52.0,74583.33
Monthly,36.0,62300.0
Monthly,52.0,57133.33
Monthly,23.0,71100.0
Monthly,44.0,68179.17
Monthly,51.0,49500.0
Monthly,44.0,51050.0
Monthly,46.0,74166.67
Monthly,28.0,118100.0
Half Yearly,35.0,95512.5
Half Yearly,57.0,69983.33
Half Yearly,49.0,86783.33
Half Yearly,52.0,75337.5
Quatrly,37.0,80541.67
Monthly,46.0,92600.0
Half Yearly,39.0,86162.5
Half Yearly,40.0,43850.0
Half Yearly,40.0,106750.0
Half Yearly,34.0,76145.83
Half Yearly,42.0,111166.67
Half Yearly,46.0,111062.5
Half Yearly,66.0,89583.33
Half Yearly,45.0,87833.33
Half Yearly,37.0,115833.33
Half Yearly,22.0,48583.33
Half Yearly,52.0,122083.33
Quatrly,36.0,39666.67
Half Yearly,40.0,125000.0
Half Yearly,27.0,70916.67
Half Yearly,41.0,97500.0
Half Yearly,28.0,147916.67
Half Yearly,51.0,155083.33
Half Yearly,29.0,115104.17
Half Yearly,53.0,115833.33
Half Yearly,52.0,120000.0
Half Yearly,23.0,23037.5
Half Yearly,42.0,46075.0
Monthly,45.0,115416.67
Half Yearly,36.0,12500.0
Half Yearly,39.0,98333.33
Half Yearly,55.0,120000.0
Half Yearly,22.0,115833.33
Half Yearly,26.0,97500.0
Half Yearly,38.0,63750.0
Half Yearly,34.0,169458.33
Half Yearly,47.0,16250.0
Half Yearly,54.0,17858.33
Monthly,50.0,17812.5
Half Yearly,59.0,115833.33
Monthly,42.0,238333.33
Monthly,27.0,69666.67
Half Yearly,56.0,48125.0
Monthly,34.0,131666.67
Monthly,32.0,180833.33
Monthly,28.0,137500.0
Monthly,48.0,137500.0
Monthly,34.0,22500.0
Monthly,37.0,190000.0
Monthly,46.0,160833.33
Monthly,37.0,213333.33
Monthly,56.0,160833.33
Monthly,34.0,16083.33
Monthly,29.0,260000.0
Monthly,34.0,37833.33
Monthly,50.0,166666.67
Monthly,43.0,190000.0
Monthly,33.0,28250.0
Monthly,20.0,137500.0
Monthly,56.0,184166.67
Monthly,55.0,93333.33
Monthly,35.0,93333.33
Monthly,39.0,76166.67
Monthly,35.0,56416.67
Monthly,51.0,65666.67
Monthly,49.0,149166.67
Monthly,24.0,155000.0
Monthly,59.0,56916.67
Monthly,37.0,131666.67
Monthly,23.0,37583.33
Monthly,52.0,93333.33
Monthly,28.0,143333.33
Monthly,47.0,131666.67
Monthly,37.0,213333.33
Monthly,42.0,20166.67
Monthly,37.0,52166.67
Monthly,31.0,93333.33
Monthly,42.0,44041.67
Monthly,27.0,134525.0
Monthly,54.0,120700.0
Monthly,55.0,115841.67
Monthly,30.0,93333.33
Monthly,22.0,155700.0
Monthly,30.0,133354.17
Monthly,38.0,237716.67
Monthly,39.0,37666.67
Monthly,55.0,284583.33
Monthly,40.0,135191.67
Monthly,29.0,18833.33
Monthly,51.0,39783.33
Monthly,32.0,23541.67
Monthly,44.0,156533.33
Monthly,27.0,25666.67
Monthly,27.0,166666.67
Monthly,43.0,57166.67
Monthly,55.0,76133.33
Monthly,53.0,155700.0
Monthly,35.0,48250.0
Monthly,36.0,29587.5
Monthly,22.0,29583.33
Monthly,27.0,96483.33
Monthly,36.0,29583.33
Monthly,51.0,102666.67
Monthly,36.0,29916.67
Monthly,48.0,52500.0
Monthly,28.0,20812.5
Monthly,46.0,131540.0
Monthly,56.0,31011.67
Monthly,52.0,37666.67
Monthly,37.0,36562.5
Monthly,41.0,28250.0
Monthly,26.0,31011.67
Monthly,29.0,20500.0
Monthly,40.0,46666.67
Monthly,27.0,51333.33
Monthly,50.0,50100.0
Monthly,23.0,83833.33
Monthly,35.0,20000.0
Monthly,29.0,28250.0
Monthly,31.0,18833.33
Monthly,35.0,80000.0
Monthly,39.0,89526.67
Monthly,30.0,29816.67
Monthly,37.0,40000.0
Monthly,33.0,33208.33
Monthly,43.0,20000.0
Monthly,32.0,71933.33
Monthly,30.0,61975.0
Monthly,42.0,46666.67
Monthly,27.0,80000.0
Monthly,37.0,20500.0
Monthly,29.0,22533.33
Monthly,44.0,20000.0
Monthly,47.0,264062.58
Monthly,57.0,50750.0
Monthly,38.0,59166.67
Monthly,37.0,29166.67
Monthly,41.0,21666.67
Monthly,21.0,134000.0
Monthly,29.0,52583.33
Monthly,58.0,68333.33
Monthly,43.0,76333.33
Monthly,23.0,63333.33
Monthly,36.0,139833.33
Monthly,38.0,52500.0
Monthly,36.0,24650.0
Monthly,34.0,20275.0
Monthly,48.0,36316.67
Monthly,28.0,103433.33
Monthly,32.0,64166.67
Monthly,35.0,42375.0
Monthly,29.0,63000.0
Monthly,50.0,90833.33
Monthly,38.0,33350.0
Monthly,35.0,86000.0
Monthly,40.0,24937.5
Monthly,39.0,38333.33
Monthly,50.0,178125.0
Monthly,38.0,21375.0
Monthly,43.0,27130.0
Monthly,57.0,86000.0
Monthly,38.0,33333.33
Monthly,43.0,48275.0
Monthly,46.0,50750.0
Monthly,37.0,28833.33
Monthly,43.0,31208.33
Monthly,36.0,76125.0
Monthly,27.0,45833.33
Monthly,44.0,35000.0
Monthly,45.0,33333.33
Monthly,27.0,96833.33
Monthly,29.0,35000.0
Monthly,25.0,35000.0
Monthly,26.0,35000.0
Monthly,38.0,78333.33
Monthly,40.0,69883.33
Monthly,53.0,62604.17
Monthly,25.0,56950.0
Monthly,26.0,94416.67
Monthly,42.0,27541.67
Monthly,48.0,57333.33
Monthly,57.0,82916.67
Monthly,33.0,12500.0
Half Yearly,56.0,12833.33
Monthly,34.0,22916.67
Monthly,46.0,35000.0
Monthly,23.0,19750.0
Half Yearly,56.0,35208.33
Half Yearly,41.0,94500.0
Half Yearly,48.0,77916.67
Half Yearly,40.0,137500.0
Monthly,34.0,79833.33
Monthly,48.0,34183.33
Monthly,31.0,63750.0
Monthly,37.0,62916.67
Monthly,23.0,75216.67
Monthly,25.0,37181.25
Monthly,46.0,50750.0
Monthly,48.0,15416.67
Half Yearly,51.0,55416.67
Half Yearly,30.0,51250.0
Monthly,35.0,67916.67
Half Yearly,51.0,13583.33
Half Yearly,50.0,17083.33
Monthly,43.0,28850.0
Monthly,29.0,26333.33
Quatrly,20.0,57500.0
Monthly,36.0,32750.0
Half Yearly,48.0,32750.0
Half Yearly,48.0,35000.0
Half Yearly,23.0,59791.67
Half Yearly,43.0,95833.33
Half Yearly,33.0,13100.0
Half Yearly,28.0,50083.33
Half Yearly,43.0,66666.67
Monthly,22.0,30324.17
Half Yearly,46.0,32750.0
Half Yearly,25.0,74133.33
Monthly,30.0,46916.67
Monthly,44.0,129166.67
Half Yearly,35.0,61666.67
Half Yearly,28.0,28566.67
Quatrly,42.0,32750.0
Half Yearly,31.0,28566.67
Half Yearly,29.0,19650.0
Half Yearly,43.0,72500.0
Monthly,32.0,74133.33
Quatrly,38.0,17916.67
Monthly,41.0,15416.67
Half Yearly,42.0,32750.0
Monthly,34.0,18083.33
Monthly,31.0,239166.67
Monthly,27.0,50683.33
Monthly,26.0,57083.33
Half Yearly,45.0,19650.0
Quatrly,20.0,55000.0
Half Yearly,34.0,42000.0
Half Yearly,29.0,66166.67
Half Yearly,40.0,148750.0
Half Yearly,54.0,51816.67
Half Yearly,36.0,82083.33
Half Yearly,25.0,32750.0
Half Yearly,35.0,79916.67
Half Yearly,34.0,92083.33
Half Yearly,51.0,65500.0
Half Yearly,35.0,74250.0
Half Yearly,52.0,19650.0
Quatrly,42.0,17916.67
Half Yearly,41.0,122916.67
Half Yearly,51.0,32750.0
Half Yearly,41.0,42916.67
Half Yearly,37.0,68083.33
Quatrly,34.0,20000.0
Half Yearly,25.0,30500.0
Half Yearly,34.0,26250.0
Half Yearly,29.0,48500.0
Half Yearly,24.0,28166.67
Monthly,29.0,18083.33
Monthly,40.0,22500.0
Half Yearly,42.0,33500.0
Monthly,55.0,41833.33
Half Yearly,49.0,98100.0
Half Yearly,36.0,32916.67
Monthly,26.0,32750.0
Half Yearly,27.0,61666.67
Half Yearly,41.0,31666.67
Half Yearly,49.0,51850.0
Half Yearly,46.0,55333.33
Half Yearly,39.0,51666.67
Monthly,36.0,44000.0
Monthly,23.0,58783.33
Monthly,39.0,48050.0
Half Yearly,28.0,42916.67
Monthly,34.0,62966.67
Monthly,45.0,45416.67
Monthly,37.0,94333.33
Half Yearly,49.0,37466.67
Half Yearly,45.0,83166.67
Half Yearly,26.0,31333.33
Monthly,24.0,56333.33
Monthly,38.0,38333.33
Half Yearly,45.0,32750.0
Monthly,49.0,43750.0
Half Yearly,38.0,45833.33
Half Yearly,29.0,49466.67
Half Yearly,35.0,53000.0
Half Yearly,23.0,43150.0
Half Yearly,55.0,81533.33
Half Yearly,38.0,228333.33
Half Yearly,49.0,52500.0
Half Yearly,44.0,81416.67
Half Yearly,37.0,46333.33
Half Yearly,49.0,41583.33
Half Yearly,41.0,27666.67
Half Yearly,44.0,53750.0
Half Yearly,42.0,46333.33
Half Yearly,33.0,75000.0
Half Yearly,29.0,9750.0
Half Yearly,47.0,231458.33
Half Yearly,51.0,32916.67
Half Yearly,45.0,42375.0
Half Yearly,32.0,63333.33
Half Yearly,44.0,46333.33
Half Yearly,47.0,37416.67
Half Yearly,46.0,47250.0
Half Yearly,42.0,33416.67
Half Yearly,22.0,51916.67
Half Yearly,44.0,25000.0
Half Yearly,39.0,55416.67
Half Yearly,51.0,57500.0
Half Yearly,30.0,55833.33
Half Yearly,42.0,50500.0
Half Yearly,24.0,47500.0
Half Yearly,28.0,47500.0
Half Yearly,27.0,64666.67
Half Yearly,38.0,83333.33
Half Yearly,20.0,35833.33
Half Yearly,30.0,55833.33
Half Yearly,42.0,95833.33
Half Yearly,28.0,33333.33
Half Yearly,35.0,156937.5
Half Yearly,39.0,58333.33
Half Yearly,38.0,33333.33
Half Yearly,56.0,48333.33
Half Yearly,22.0,41666.67
Half Yearly,20.0,28333.33
Half Yearly,29.0,166666.67
Half Yearly,35.0,34916.67
Quatrly,41.0,30833.33
Half Yearly,54.0,41666.67
Half Yearly,37.0,36250.0
Half Yearly,45.0,33333.33
Half Yearly,21.0,25000.0
Half Yearly,33.0,33333.33
Half Yearly,25.0,54250.0
Half Yearly,39.0,33333.33
Half Yearly,37.0,35000.0
Half Yearly,34.0,33333.33
Half Yearly,38.0,25000.0
Half Yearly,30.0,58333.33
Half Yearly,32.0,38333.33
Half Yearly,51.0,50000.0
Half Yearly,19.0,25000.0
Half Yearly,57.0,38333.33
Quatrly,25.0,38333.33
Half Yearly,39.0,45000.0
Half Yearly,28.0,56416.67
Half Yearly,29.0,25000.0
Half Yearly,27.0,24166.67
Half Yearly,24.0,19833.33
Half Yearly,48.0,33333.33
Monthly,27.0,35416.67
Quatrly,38.0,49500.0
Half Yearly,43.0,33333.33
Half Yearly,49.0,29933.33
Half Yearly,40.0,39166.67
Half Yearly,30.0,30833.33
Half Yearly,42.0,61666.67
Half Yearly,60.0,48933.33
Half Yearly,46.0,35300.0
Half Yearly,36.0,25000.0
Half Yearly,46.0,37750.0
Half Yearly,51.0,37083.33
Half Yearly,29.0,41666.67
Half Yearly,25.0,28916.67
Half Yearly,45.0,26250.0
Half Yearly,22.0,34933.33
Half Yearly,49.0,41333.33
Monthly,41.0,16666.67
Half Yearly,27.0,26666.67
Half Yearly,62.0,64133.33
Quatrly,23.0,62000.0
Half Yearly,27.0,33333.33
Half Yearly,41.0,42000.0
Half Yearly,38.0,33333.33
Half Yearly,31.0,34000.0
Half Yearly,40.0,41666.67
Half Yearly,60.0,41666.67
Half Yearly,33.0,58333.33
Half Yearly,28.0,43083.33
Monthly,46.0,12333.33
Half Yearly,20.0,25000.0
Half Yearly,32.0,41666.67
Quatrly,54.0,20833.33
Half Yearly,51.0,55000.0
Half Yearly,39.0,40833.33
Half Yearly,36.0,34916.67
Half Yearly,48.0,32500.0
Half Yearly,31.0,30833.33
Half Yearly,24.0,47500.0
Half Yearly,58.0,29000.0
Half Yearly,22.0,41666.67
Half Yearly,52.0,20833.33
Half Yearly,33.0,25000.0
Half Yearly,55.0,35000.0
Half Yearly,53.0,33333.33
Half Yearly,23.0,24166.67
Half Yearly,39.0,58333.33
Half Yearly,46.0,32000.0
Half Yearly,29.0,22333.33
Half Yearly,24.0,60000.0
Half Yearly,38.0,49550.0
Half Yearly,36.0,61250.0
Half Yearly,35.0,72000.0
Half Yearly,45.0,35000.0
Half Yearly,41.0,51666.67
Half Yearly,39.0,41666.67
Half Yearly,47.0,41666.67
Half Yearly,25.0,16666.67
Half Yearly,54.0,33333.33
Half Yearly,53.0,32500.0
Half Yearly,54.0,58333.33
Half Yearly,47.0,20000.0
Half Yearly,49.0,53666.67
Half Yearly,22.0,64583.33
Half Yearly,47.0,27083.33
Half Yearly,29.0,425000.0
